DOI,Author Position,Author Name,Initials,Conceived and designed the experiments,Performed the experiments,Analyzed the data,Contributed reagents/materials/analysis tools,Wrote the paper
10.1371/journal.pone.0046742,7,Anthony J Aldave,AJA,0,0,0,0,1
10.1371/journal.pone.0046742,8,Christopher R Croasdale,CRC,0,0,0,0,1
10.1371/journal.pone.0046742,9,Marianne O Price,MOP,0,0,0,0,1
10.1371/journal.pone.0046742,10,Miriam Rosenwasser,MR,0,0,0,0,1
10.1371/journal.pone.0001103,1,Hiroyuki Kurata,HK,1,1,1,1,1
10.1371/journal.pone.0001103,2,Takayuki Tanaka,TT,0,1,1,1,0
10.1371/journal.pone.0001103,3,Fumitaka Ohnishi,FO,0,1,0,1,0
10.1371/journal.pone.0023949,1,Annelise Genoux,AG,1,0,0,0,0
10.1371/journal.pone.0023949,2,Véronique Pons,VP,1,1,0,0,1
10.1371/journal.pone.0023949,12,Laurent O Martinez,LOM,1,0,1,0,1
10.1371/journal.pone.0023949,3,Claudia Radojkovic,CR,0,1,0,0,0
10.1371/journal.pone.0023949,,,FRD,0,1,0,0,0
10.1371/journal.pone.0023949,5,Guillaume Combes,GC,0,1,0,0,0
10.1371/journal.pone.0023949,7,Nicole Malet,NM,0,1,0,0,0
10.1371/journal.pone.0023949,9,Frédéric Lopez,FL,0,1,0,0,0
10.1371/journal.pone.0023949,8,Bernard Monsarrat,BM,0,0,1,0,0
10.1371/journal.pone.0023949,,,JBR,0,0,1,1,0
10.1371/journal.pone.0023949,11,Bertrand Perret,BP,0,0,1,1,1
10.1371/journal.pone.0023914,1,Jesús Villar,JV,1,1,1,1,1
10.1371/journal.pone.0023914,2,Nuria E Cabrera,NEC,1,1,1,1,1
10.1371/journal.pone.0023914,6,Lluís Blanch,LB,1,0,0,1,1
10.1371/journal.pone.0023914,9,Robert M Kacmarek,RMK,1,0,0,1,1
10.1371/journal.pone.0023914,10,Arthur S Slutsky,ASS,1,0,0,1,1
10.1371/journal.pone.0023914,4,Milena Casula,MC,0,1,0,1,1
10.1371/journal.pone.0023914,3,Francisco Valladares,FV,0,1,0,1,1
10.1371/journal.pone.0023914,5,Carlos Flores,CF,0,1,1,1,1
10.1371/journal.pone.0023914,7,María Elisa Quilez,MEQ,0,1,0,1,1
10.1371/journal.pone.0023914,,,NSR,0,0,0,1,1
10.1371/journal.pone.0001076,,,JP,1,1,1,0,1
10.1371/journal.pone.0001076,,,BB,1,1,1,0,0
10.1371/journal.pntd.0000337,1,Yuen Wai Hung,YWH,1,1,1,0,1
10.1371/journal.pntd.0000337,2,Justin Remais,JR,1,0,0,0,1
10.1371/journal.ppat.1002017,1,Alison T Isaacs,ATI,1,0,1,0,1
10.1371/journal.ppat.1002017,2,Fengwu Li,FL,1,0,1,0,1
10.1371/journal.ppat.1002017,3,Nijole Jasinskiene,NJ,1,0,1,0,0
10.1371/journal.ppat.1002017,4,Xiaoguang Chen,XC,1,0,1,0,0
10.1371/journal.ppat.1002017,5,Xavier Nirmala,XN,1,0,1,0,0
10.1371/journal.ppat.1002017,6,Osvaldo Marinotti,OM,1,0,1,0,1
10.1371/journal.ppat.1002017,7,Joseph M Vinetz,JMV,1,0,1,0,1
10.1371/journal.ppat.1002017,8,Anthony A James,AAJ,1,0,1,0,1
10.1371/journal.pone.0009588,,,VK,1,1,1,1,1
10.1371/journal.pone.0009588,2,Martyn K Darby,MKD,1,1,1,1,0
10.1371/journal.pone.0009588,3,Jason G Williams,JGW,1,1,1,1,1
10.1371/journal.pone.0009588,4,Perry J Blackshear,PJB,1,0,1,0,1
10.1371/journal.pone.0023930,1,Adele Diederich,AD,1,0,1,1,1
10.1371/journal.pone.0023930,2,Jeannette Winkelhage,JW,1,0,1,1,0
10.1371/journal.pone.0023930,3,Norman Wirsik,NW,1,0,1,1,0
10.1371/journal.pone.0006664,1,Dan Li,DL,1,1,1,0,0
10.1371/journal.pone.0006664,,,JD,1,0,1,0,1
10.1371/journal.pone.0006664,2,Abbas Raza,AR,0,1,0,0,0
10.1371/journal.pone.0052364,,,GZF,1,1,1,0,1
10.1371/journal.pone.0052364,,,YZT,1,0,0,0,1
10.1371/journal.pone.0052364,2,Ping Yang,PY,0,1,1,0,0
10.1371/journal.pone.0052364,,,DZY,0,0,1,1,0
10.1371/journal.pone.0052364,,,JGC,0,0,0,1,0
10.1371/journal.pone.0052364,5,Steven E Brauth,SEB,0,0,0,0,1
10.1371/journal.pone.0001097,,,DH,1,0,0,0,1
10.1371/journal.pone.0001097,,,JS,1,1,1,0,1
10.1371/journal.pone.0001099,,,KS,1,1,1,1,1
10.1371/journal.pone.0001099,,,CW,0,1,0,0,0
10.1371/journal.pone.0055113,1,Stephen P Juraschek,SPJ,1,1,1,0,1
10.1371/journal.pone.0055113,2,Ghanshyam Palamaner Subash Shantha,GPSS,1,0,0,0,0
10.1371/journal.pone.0055113,3,Audrey Y Chu,AYC,1,1,1,0,0
10.1371/journal.pone.0055113,11,J Hunter Young,JHY,1,1,1,0,1
10.1371/journal.pone.0055113,4,Edgar R Miller,ERM,0,0,0,1,0
10.1371/journal.pone.0055113,6,Ron C Hoogeveen,RCH,0,0,0,1,0
10.1371/journal.pone.0055113,7,Christie M Ballantyne,CMB,0,0,0,1,0
10.1371/journal.pone.0055113,8,Frederick L Brancati,FLB,0,0,0,1,0
10.1371/journal.pone.0055113,9,Maria Inês Schmidt,MIS,0,0,0,1,0
10.1371/journal.pone.0055113,10,James S Pankow,JSP,0,0,0,1,0
10.1371/journal.pone.0020990,1,Fernando Otálora-Luna,FO-L,1,1,1,1,1
10.1371/journal.pone.0020990,2,Joseph C Dickens,JCD,1,0,0,1,1
10.1371/journal.pone.0058197,1,Stéphanie Riès,SR,1,1,1,1,1
10.1371/journal.pone.0058197,2,Niels Janssen,NJ,1,1,1,1,1
10.1371/journal.pone.0058197,3,Borís Burle,BB,1,0,0,1,1
10.1371/journal.pone.0058197,4,F-Xavier Alario,F-XA,1,0,0,1,1
10.1371/journal.pone.0003859,1,Emi Kinameri,EK,1,1,1,1,1
10.1371/journal.pone.0003859,7,Adrian W Moore,AWM,1,0,1,1,1
10.1371/journal.pone.0003859,2,Takashi Inoue,TI,0,1,0,1,0
10.1371/journal.pone.0003859,6,Tomomi Shimogori,TS,0,1,1,1,1
10.1371/journal.pone.0003859,4,Itaru Imayoshi,II,0,0,0,1,0
10.1371/journal.pone.0003859,5,Ryoichiro Kageyama,RK,0,0,0,1,0
10.1371/journal.pone.0003859,3,Jun Aruga,JA,0,0,0,0,1
10.1371/journal.pntd.0000340,2,Hélène Carabin,HC,1,0,0,0,1
10.1371/journal.pntd.0000340,8,Remigio Olveda,RO,1,0,0,0,0
10.1371/journal.pntd.0000340,,,STM,1,0,0,0,1
10.1371/journal.pntd.0000340,10,Joanne P Webster,JPW,1,0,0,0,1
10.1371/journal.pntd.0000340,1,James W Rudge,JWR,0,1,1,0,1
10.1371/journal.pntd.0000340,3,Ernesto Balolong,EB,0,1,0,0,0
10.1371/journal.pntd.0000340,4,Veronica Tallo,VT,0,1,0,0,0
10.1371/journal.pntd.0000340,5,Jaya Shrivastava,JS,0,1,0,0,0
10.1371/journal.pntd.0000340,,,DBL,0,1,0,1,0
10.1371/journal.pntd.0000340,,,MGB,0,0,0,0,1
10.1371/journal.pone.0021000,1,Chen-Hsi Hsieh,C-HH,1,1,1,0,1
10.1371/journal.pone.0021000,2,Chia-Yuan Liu,C-YL,1,0,0,0,0
10.1371/journal.pone.0021000,6,Tung-Hu Tsai,T-HT,1,0,0,1,0
10.1371/journal.pone.0021000,7,Yu-Jen Chen,Y-JC,1,0,0,1,0
10.1371/journal.pone.0021000,3,Yen-Ju Hsieh,Y-JH,0,1,1,0,0
10.1371/journal.pone.0021000,4,Hung-Chi Tai,H-CT,0,0,0,1,0
10.1371/journal.pone.0058214,,,JYW,1,0,0,0,1
10.1371/journal.pone.0058214,,,MRL,0,1,0,1,1
10.1371/journal.pone.0058214,,,KPC,0,1,0,0,1
10.1371/journal.pone.0058214,,,CYY,0,0,1,0,1
10.1371/journal.pone.0058214,,,LTK,0,0,1,0,0
10.1371/journal.pone.0058214,,,DHTY,0,0,1,0,0
10.1371/journal.pone.0058214,,,HDW,0,0,1,0,0
10.1371/journal.pone.0058214,,,LNL,0,0,1,0,0
10.1371/journal.pone.0058214,,,CJY,0,0,1,0,0
10.1371/journal.pone.0043718,1,Soumya Gupta,SG,1,1,1,1,1
10.1371/journal.pone.0043718,2,Nimi Marcel,NM,1,1,1,1,1
10.1371/journal.pone.0043718,3,Shefali Talwar,ST,1,1,1,1,1
10.1371/journal.pone.0043718,7,Apurva Sarin,AS,1,0,1,0,1
10.1371/journal.pone.0043718,8,G V Shivashankar,GVS,1,0,1,0,1
10.1371/journal.pone.0043718,4,Megha Garg,MG,0,1,1,1,0
10.1371/journal.pone.0043718,5,Indulaxmi R.,IR,0,1,1,1,0
10.1371/journal.pone.0043718,6,Lakshmi R Perumalsamy,LRP,0,1,1,1,0
10.1371/journal.pone.0015509,1,Jun Zhong,JZ,1,1,1,0,0
10.1371/journal.pone.0015509,8,André A Fenton,AAF,1,0,1,0,1
10.1371/journal.pone.0015509,9,Robert K S Wong,RKSW,1,0,0,0,1
10.1371/journal.pone.0015509,10,Henri Tiedge,HT,1,0,0,0,1
10.1371/journal.pone.0015509,,,SCC,0,1,1,0,0
10.1371/journal.pone.0015509,5,Geet Paul,GP,0,1,1,0,0
10.1371/journal.pone.0015509,6,Punam Thakkar,PT,0,1,1,0,0
10.1371/journal.pone.0015509,7,David Liu,DL,0,1,0,0,0
10.1371/journal.pone.0015509,3,Riccardo Bianchi,RB,0,0,1,0,0
10.1371/journal.pone.0015509,4,Wangfa Zhao,WZ,0,0,1,0,0
10.1371/journal.pone.0060824,1,Akira Mizoguchi,AM,1,1,1,0,1
10.1371/journal.pone.0060824,8,Hiroshi Kataoka,HK,1,0,0,0,0
10.1371/journal.pone.0060824,2,Shintaro Ohsumi,SO,0,1,0,0,0
10.1371/journal.pone.0060824,3,Katuji Kobayashi,KK,0,1,1,0,0
10.1371/journal.pone.0060824,4,Naoki Okamoto,NO,0,1,1,0,1
10.1371/journal.pone.0060824,5,Nobuto Yamada,NY,0,1,0,0,0
10.1371/journal.pone.0060824,7,Yoshinori Fujimoto,YF,0,1,0,0,0
10.1371/journal.pone.0060824,6,Ken Tateishi,KT,0,0,0,1,0
10.1371/journal.pone.0049468,1,Neel R Nabar,NRN,1,1,1,0,1
10.1371/journal.pone.0049468,3,Xiaoyang Lin,XL,1,1,0,0,0
10.1371/journal.pone.0049468,10,Jianfeng Cai,JC,1,0,0,1,0
10.1371/journal.pone.0049468,11,Chuanhai Cao,CC,1,0,1,1,1
10.1371/journal.pone.0049468,9,Jinhuan Wang,JW,1,0,0,1,0
10.1371/journal.pone.0049468,2,Fang Yuan,FY,0,1,0,0,0
10.1371/journal.pone.0049468,5,Ge Bai,GB,0,1,0,0,0
10.1371/journal.pone.0049468,4,Li Wang,LW,0,1,0,0,0
10.1371/journal.pone.0049468,7,Yaqiong Li,YL,0,1,0,0,0
10.1371/journal.pone.0049468,6,Jonathan Mayl,JM,0,1,0,0,0
10.1371/journal.pone.0049468,,,SFZ,0,0,0,1,0
10.1371/journal.pone.0015501,1,Stéphane Verguet,SV,1,0,1,1,1
10.1371/journal.pone.0015501,2,Bethany Young Holt,BYH,1,1,1,1,0
10.1371/journal.pone.0015501,3,Andrew J Szeri,AJS,1,0,0,0,0
10.1371/journal.pone.0066625,,,MTR,1,1,1,0,1
10.1371/journal.pone.0066625,,,NY,1,1,1,0,1
10.1371/journal.pone.0066625,,,SA,1,1,1,0,1
10.1371/journal.pone.0066625,,,GGS,1,0,1,0,1
10.1371/journal.pone.0066625,,,RW,1,1,1,0,1
10.1371/journal.pone.0066625,,,DF,0,1,1,1,1
10.1371/journal.pone.0066625,,,SM,0,1,1,1,1
10.1371/journal.pone.0066625,,,TF,0,0,1,0,1
10.1371/journal.pone.0066625,,,AA,0,0,1,0,1
10.1371/journal.pone.0066625,,,CC,0,0,1,0,1
10.1371/journal.pone.0018149,1,Sílvio M Duarte Queirós,SMDQ,1,1,1,1,1
10.1371/journal.pone.0018149,2,Evaldo M F Curado,EMFC,1,1,1,1,1
10.1371/journal.pone.0018149,3,Fernando D Nobre,FDN,1,1,1,1,1
10.1371/journal.pone.0046729,1,David Philip Arthur Craig,DPAC,1,1,1,0,1
10.1371/journal.pone.0046729,6,Charles I Abramson,CIA,1,0,0,0,1
10.1371/journal.pone.0046729,4,B Gibson,BG,0,1,0,0,0
10.1371/journal.pone.0046729,2,James W Grice,JWG,0,0,1,1,1
10.1371/journal.pone.0046729,3,Chris A Varnon,CAV,0,0,1,0,1
10.1371/journal.pone.0046729,5,Michel B C Sokolowski,MBCS,0,0,0,1,0
10.1371/journal.pone.0009571,1,Masahiko Morita,MM,1,0,0,0,1
10.1371/journal.pone.0009571,2,Shigemitsu Morokami,SM,0,1,0,0,0
10.1371/journal.pone.0009571,3,Hiromi Morita,HM,0,1,1,0,0
10.1371/journal.pone.0012416,1,Christelle Mazuet,CM,1,1,1,0,1
10.1371/journal.pone.0012416,2,Julie Dano,JD,1,0,1,0,1
10.1371/journal.pone.0012416,5,Hervé Volland,HV,1,0,1,0,1
10.1371/journal.pone.0012416,3,Michel R Popoff,MRP,0,0,1,0,1
10.1371/journal.pone.0012416,4,Christophe Créminon,CC,0,0,1,0,1
10.1371/journal.pone.0006663,,,AMCvG,1,1,1,0,1
10.1371/journal.pone.0006663,,,AMAvdL,1,1,1,1,0
10.1371/journal.pone.0006663,4,Lee G Fradkin,LGF,1,0,0,1,1
10.1371/journal.pone.0006663,5,Jasprina N Noordermeer,JNN,1,0,0,1,0
10.1371/journal.pone.0006663,6,Hans J Tanke,HJT,1,0,0,0,0
10.1371/journal.pone.0006663,7,Carolina R Jost,CRJ,1,0,0,0,1
10.1371/journal.pone.0006663,3,Gonneke S K Pilgram,GSKP,0,1,1,0,0
10.1371/journal.pone.0001096,,,SL,1,1,0,1,1
10.1371/journal.pone.0001096,,,MS,1,1,0,1,1
10.1371/journal.pone.0001096,,,KL,0,1,0,1,0
10.1371/journal.pone.0001093,,,DN,1,0,1,0,1
10.1371/journal.pone.0001093,,,DW,1,0,0,0,0
10.1371/journal.pone.0001093,,,NH,1,0,0,0,0
10.1371/journal.pone.0001093,,,HH,0,1,1,0,0
10.1371/journal.pone.0001093,,,MS,0,1,0,0,0
10.1371/journal.pone.0043701,3,Steven L Bressler,SLB,1,0,1,1,0
10.1371/journal.pone.0043701,5,Richard D Kenagy,RDK,1,1,1,1,1
10.1371/journal.pone.0043701,7,Alexander W Clowes,AWC,1,0,1,1,1
10.1371/journal.pone.0043701,8,Michael G Kinsella,MGK,1,1,1,0,1
10.1371/journal.pone.0043701,1,Kathleen R Braun,KRB,0,1,0,0,0
10.1371/journal.pone.0043701,,,AMD,0,1,1,0,0
10.1371/journal.pone.0043701,4,Nozomi Fukai,NF,0,1,0,0,0
10.1371/journal.pone.0043701,6,Lihua Chen,LC,0,1,0,0,0
10.1371/journal.pone.0043699,1,Sandy Steffany Pineda,SSP,1,1,1,1,1
10.1371/journal.pone.0043699,2,David Wilson,DW,1,0,0,1,0
10.1371/journal.pone.0043699,3,John S Mattick,JSM,1,0,0,0,0
10.1371/journal.pone.0043699,4,Glenn F King,GFK,1,0,1,0,1
10.1371/journal.pone.0018176,16,Menno D de Jong,MDJ,1,0,1,0,1
10.1371/journal.pone.0018176,15,Tinh Hien Tran,THT,1,0,0,0,0
10.1371/journal.pone.0018176,14,Jeremy Farrar,JF,1,0,0,0,0
10.1371/journal.pone.0018176,9,Bridget Wills,BW,1,0,0,0,0
10.1371/journal.pone.0018176,3,My Ngoc Nghiem,MNN,0,1,0,0,0
10.1371/journal.pone.0018176,1,Anh Ha Lien Do,AHLD,0,0,1,1,1
10.1371/journal.pone.0018176,,,THtH,0,0,1,0,0
10.1371/journal.pone.0018176,,,JB,0,0,1,0,1
10.1371/journal.pone.0018176,,,HRvD,0,0,1,0,1
10.1371/journal.pone.0018176,6,Quang Ha Do,QHD,0,0,0,1,0
10.1371/journal.pone.0018176,7,Tan Le Van,TLV,0,0,0,1,0
10.1371/journal.pone.0018176,8,Tan Thanh Tran,TTT,0,0,0,1,0
10.1371/journal.pone.0018176,,,VCvN,0,0,0,1,0
10.1371/journal.pone.0018176,11,Minh Hien Vo,MHV,0,0,0,1,0
10.1371/journal.pone.0018176,12,Cong Khanh Vo,CKV,0,0,0,1,0
10.1371/journal.pone.0018176,13,Minh Dung Nguyen,MDN,0,0,0,1,0
10.1371/journal.pone.0043715,1,Ezequiel Názer,EN,1,1,1,0,1
10.1371/journal.pone.0043715,3,Daniel O Sánchez,DOS,1,0,1,1,1
10.1371/journal.pone.0043715,2,Ramiro E Verdún,REV,0,0,1,1,0
10.1371/journal.pone.0018175,1,Mark J White,MJW,1,0,1,0,0
10.1371/journal.pone.0018175,2,John P Savaryn,JPS,1,0,1,0,0
10.1371/journal.pone.0018175,6,Scott S Terhune,SST,1,0,1,1,0
10.1371/journal.pone.0018175,7,Thomas C Zahrt,TCZ,1,0,1,1,0
10.1371/journal.pone.0041033,1,Nicole Forgione,NF,1,1,1,0,1
10.1371/journal.pone.0041033,2,Vincent Tropepe,VT,1,0,1,1,1
10.1371/journal.pone.0066635,1,Robert Pesch,RP,1,1,1,0,1
10.1371/journal.pone.0066635,2,Ralf Zimmer,RZ,1,0,0,0,1
10.1371/journal.pone.0009587,10,Sjaak Philipsen,SP,1,0,1,0,1
10.1371/journal.pone.0009587,11,Guntram Suske,GS,1,0,1,0,1
10.1371/journal.pone.0009587,1,Frank Baur,FB,0,1,1,0,0
10.1371/journal.pone.0009587,2,Kerstin Nau,KN,0,1,1,0,0
10.1371/journal.pone.0009587,3,Dennis Sadic,DS,0,1,1,0,0
10.1371/journal.pone.0009587,4,Lena Allweiss,LA,0,1,1,0,0
10.1371/journal.pone.0009587,,,HPE,0,1,1,0,0
10.1371/journal.pone.0009587,6,Nynke Gillemans,NG,0,1,0,0,0
10.1371/journal.pone.0009587,,,TdW,0,1,0,0,0
10.1371/journal.pone.0009587,8,Imme Krüger,IK,0,1,0,0,0
10.1371/journal.pone.0009587,9,Marion Vollmer,MV,0,1,0,0,0
10.1371/journal.pone.0060821,1,Fengjiao Meng,FM,1,1,0,0,1
10.1371/journal.pone.0060821,11,Anjia Han,AH,1,0,0,0,1
10.1371/journal.pone.0060821,2,Hui Li,HL,0,1,0,0,0
10.1371/journal.pone.0060821,3,Huijuan Shi,HS,0,1,1,0,0
10.1371/journal.pone.0060821,10,Yu Dong,YD,0,1,0,0,0
10.1371/journal.pone.0060821,5,Fenfen Zhang,FZ,0,0,1,0,0
10.1371/journal.pone.0060821,7,Lili Kang,LK,0,0,1,0,0
10.1371/journal.pone.0060821,4,Qingxu Yang,QY,0,0,0,1,0
10.1371/journal.pone.0060821,6,Yang Yang,YY,0,0,0,1,0
10.1371/journal.pone.0060821,8,Tiantian Zhen,TZ,0,0,0,1,0
10.1371/journal.pone.0060821,9,Sujuan Dai,SD,0,0,0,1,0
10.1371/journal.pone.0003871,1,Ira Verena Röder,IVR,1,1,1,0,1
10.1371/journal.pone.0003871,2,Yvonne Petersen,YP,1,1,0,0,0
10.1371/journal.pone.0003871,3,Kyeong Rok Choi,KRC,1,1,1,0,0
10.1371/journal.pone.0003871,4,Veit Witzemann,VW,1,0,1,1,1
10.1371/journal.pone.0003871,6,Rüdiger Rudolf,RR,1,1,1,1,1
10.1371/journal.pone.0003871,,,JAHI,0,0,1,1,1
10.1371/journal.pone.0046619,1,Joshua A Granek,JAG,1,1,1,0,1
10.1371/journal.pone.0046619,5,Lauren E Sergio,LES,1,1,0,1,1
10.1371/journal.pone.0046619,3,Annabelle Blangero,AB,0,1,0,0,1
10.1371/journal.pone.0046619,2,Laure Pisella,LP,0,1,0,1,1
10.1371/journal.pone.0046619,4,Yves Rossetti,YR,0,1,0,1,0
10.1371/journal.pone.0054955,1,Sébastien Touraine,ST,1,1,1,1,1
10.1371/journal.pone.0054955,,,JDL,1,0,1,0,1
10.1371/journal.pone.0054955,7,Frédéric Lioté,FL,1,0,0,0,1
10.1371/journal.pone.0054955,2,Hang Korng Ea,HKE,0,1,0,1,1
10.1371/journal.pone.0054955,,,MCS,0,1,0,1,0
10.1371/journal.pone.0054955,5,Liess Laouisset,LL,0,1,0,1,0
10.1371/journal.pone.0054955,6,Christine Chappard,CC,0,1,0,1,0
10.1371/journal.pone.0054955,3,Valérie Bousson,VB,0,0,1,0,1
10.1371/journal.pone.0052207,1,Anna Alhaddad,AA,1,1,1,0,1
10.1371/journal.pone.0052207,2,Catherine Durieu,CD,1,1,1,0,1
10.1371/journal.pone.0052207,4,Eric Le Cam,ELC,1,0,1,0,0
10.1371/journal.pone.0052207,5,Claude Malvy,CM,1,0,1,0,0
10.1371/journal.pone.0052207,6,François Treussart,FT,1,0,1,0,1
10.1371/journal.pone.0052207,,,JRB,1,1,1,0,1
10.1371/journal.pone.0052207,3,Géraldine Dantelle,GD,0,1,0,0,0
10.1371/journal.pone.0015359,,,MvD,1,1,1,1,1
10.1371/journal.pone.0015359,3,Lance A Davidson,LAD,1,0,0,1,1
10.1371/journal.pone.0015359,2,James A Strother,JAS,0,0,0,1,1
10.1371/journal.pone.0043567,,,GYY,1,0,1,0,1
10.1371/journal.pone.0043567,,,SSL,1,0,0,0,1
10.1371/journal.pone.0043567,,,XPZ,1,0,0,0,1
10.1371/journal.pone.0043567,,,JYG,0,1,1,0,1
10.1371/journal.pone.0043567,,,SZD,0,1,1,0,1
10.1371/journal.pone.0043567,,,XLY,0,1,0,0,1
10.1371/journal.pone.0043567,4,Lu Cheng,LC,0,1,0,0,1
10.1371/journal.pone.0043567,,,FHW,0,0,0,0,1
10.1371/journal.pone.0040870,,,CG,1,1,1,0,1
10.1371/journal.pone.0040870,2,David Soto,DS,1,1,1,0,1
10.1371/journal.pone.0020844,1,Charlotte Noyer,CN,1,1,1,0,1
10.1371/journal.pone.0020844,3,Mikel A Becerro,MAB,1,0,1,0,1
10.1371/journal.pone.0020844,2,Olivier P Thomas,OPT,1,1,0,1,1
10.1371/journal.pone.0006538,1,Nathalie Daude,ND,1,1,1,0,1
10.1371/journal.pone.0006538,6,David Westaway,DW,1,0,0,0,1
10.1371/journal.pone.0006538,2,Serene Wohlgemuth,SW,0,1,0,0,0
10.1371/journal.pone.0006538,3,Ekaterina Rogaeva,ER,0,0,0,1,0
10.1371/journal.pone.0006538,4,A Hossein Farid,AHF,0,0,0,1,0
10.1371/journal.pone.0006538,5,Mike Heaton,MH,0,0,0,1,0
10.1371/journal.pone.0043566,1,Homa Attar,HA,1,1,1,0,1
10.1371/journal.pone.0043566,16,Stylianos E Antonarakis,SEA,1,0,0,1,1
10.1371/journal.pone.0043566,2,Karen Bedard,KB,1,1,1,0,0
10.1371/journal.pone.0043566,,,KHK,1,0,0,1,0
10.1371/journal.pone.0043566,3,Eugenia Migliavacca,EM,0,0,1,0,0
10.1371/journal.pone.0043566,12,Erich Wichmann,EW,0,0,0,1,0
10.1371/journal.pone.0043566,9,Holger Prokisch,HP,0,0,0,1,0
10.1371/journal.pone.0043566,10,Thomas Meitinger,TM,0,0,0,1,0
10.1371/journal.pone.0043566,13,Jean Maurice Delabar,JMD,0,0,0,1,0
10.1371/journal.pone.0043566,4,Maryline Gagnebin,MG,0,0,0,1,0
10.1371/journal.pone.0043566,5,Yann Dupré,YD,0,0,0,1,0
10.1371/journal.pone.0043566,6,Patrick Descombes,PD,0,0,0,1,0
10.1371/journal.pone.0043566,7,Christelle Borel,CB,0,0,0,1,0
10.1371/journal.pone.0043566,8,Samuel Deutsch,SD,0,0,0,1,0
10.1371/journal.pone.0043566,11,Divya Mehta,DM,0,0,0,1,0
10.1371/journal.pone.0009421,1,Danielle Doucet,DD,1,1,1,0,1
10.1371/journal.pone.0009421,9,Rena Feinman,RF,1,0,1,0,1
10.1371/journal.pone.0009421,10,Edwin A Deitch,EAD,1,0,1,0,1
10.1371/journal.pone.0009421,2,Chirag Badami,CB,0,1,0,0,0
10.1371/journal.pone.0009421,3,David Palange,DP,0,1,0,0,0
10.1371/journal.pone.0009421,4,R Paul Bonitz,RPB,0,1,0,0,0
10.1371/journal.pone.0009421,5,Qi Lu,QL,0,1,1,0,0
10.1371/journal.pone.0009421,,,DZX,0,1,1,0,0
10.1371/journal.pone.0009421,7,Kolenkode B Kannan,KBK,0,1,1,0,0
10.1371/journal.pone.0009421,8,Iriana Colorado,IC,0,1,1,0,0
10.1371/journal.pone.0015341,1,Muly Tham,MT,1,1,1,0,1
10.1371/journal.pone.0015341,2,Srinivas Ramasamy,SR,1,1,1,0,1
10.1371/journal.pone.0015341,3,Hui Theng Gan,HTG,1,1,1,0,1
10.1371/journal.pone.0015341,7,Sohail Ahmed,SA,1,0,1,0,1
10.1371/journal.pone.0015341,4,Ashray Ramachandran,AR,0,1,0,0,0
10.1371/journal.pone.0015341,5,Anuradha Poonepalli,AP,0,1,0,0,0
10.1371/journal.pone.0015341,6,Yuan Hong Yu,YHY,0,0,0,1,0
10.1371/journal.pone.0000865,,,CP,1,0,0,0,1
10.1371/journal.pone.0000865,2,Gang Song,GS,0,1,1,0,0
10.1371/journal.pone.0000865,,,SM,0,1,1,0,0
10.1371/journal.pone.0017995,1,Xiang Huo,XH,1,0,1,0,1
10.1371/journal.pone.0017995,16,Fengcai Zhu,FZ,1,0,1,0,1
10.1371/journal.pone.0017995,3,Fenyang Tang,FT,1,0,1,0,1
10.1371/journal.pone.0017995,4,Rongqiang Zu,RZ,1,0,1,0,0
10.1371/journal.pone.0017995,13,Haitao Yang,HY,1,0,0,0,0
10.1371/journal.pone.0017995,14,Minghao Zhou,MZ,1,0,0,0,0
10.1371/journal.pone.0017995,15,Hua Wang,HW,1,0,0,0,0
10.1371/journal.pone.0017995,2,Xian Qi,XQ,1,1,0,0,1
10.1371/journal.pone.0017995,6,Bin Wu,BW,0,1,0,0,0
10.1371/journal.pone.0017995,7,Yuanfang Qin,YQ,0,1,0,0,0
10.1371/journal.pone.0017995,9,Jianguang Fu,JF,0,1,0,0,0
10.1371/journal.pone.0017995,10,Shenjiao Wang,SW,0,1,0,0,0
10.1371/journal.pone.0017995,11,Hua Tian,HT,0,1,0,0,0
10.1371/journal.pone.0017995,5,Liang Li,LL,0,0,1,0,0
10.1371/journal.pone.0017995,8,Hong Ji,HJ,0,0,1,0,0
10.1371/journal.pone.0017995,12,Zhibin Hu,ZH,0,0,0,1,1
10.1371/journal.pone.0015352,,,"CPP,",1,0,1,0,1
10.1371/journal.pone.0015352,,,"GS,",1,0,0,0,0
10.1371/journal.pone.0015352,2,Esther B Bachli,EBB,1,0,0,0,0
10.1371/journal.pone.0015352,1,Claudia P Pereira,CPP,0,1,0,0,0
10.1371/journal.pone.0015352,,,"DJS,",0,0,1,0,0
10.1371/journal.pone.0015352,4,Gabriele Schoedon,GS,0,0,1,0,1
10.1371/journal.pone.0015352,,,"EBB,",0,0,0,0,1
10.1371/journal.pcbi.1000223,1,Yuki Tsukada,YT,1,0,1,1,1
10.1371/journal.pcbi.1000223,2,Kazuhiro Aoki,KA,1,1,0,0,1
10.1371/journal.pcbi.1000223,3,Takeshi Nakamura,TN,1,0,0,0,1
10.1371/journal.pcbi.1000223,4,Yuichi Sakumura,YS,1,0,0,0,1
10.1371/journal.pcbi.1000223,5,Michiyuki Matsuda,MM,0,1,0,0,1
10.1371/journal.pcbi.1000223,6,Shin Ishii,SI,0,0,0,0,1
10.1371/journal.pone.0017970,,,PLS,1,1,1,1,1
10.1371/journal.pone.0017970,2,Stephen A Macko,SAM,0,0,1,1,1
